2019-10-05 16:28:35.180 [localhost-startStop-1] INFO  [org.springframework.boot.web.servlet.FilterRegistrationBean:258] localhost-startStop-1cid - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2019-10-05 16:28:35.181 [localhost-startStop-1] INFO  [org.springframework.boot.web.servlet.FilterRegistrationBean:258] localhost-startStop-1cid - Mapping filter: 'httpPutFormContentFilter' to: [/*]
2019-10-05 16:28:35.181 [localhost-startStop-1] INFO  [org.springframework.boot.web.servlet.FilterRegistrationBean:258] localhost-startStop-1cid - Mapping filter: 'requestContextFilter' to: [/*]
2019-10-05 16:28:35.181 [localhost-startStop-1] INFO  [org.springframework.boot.web.servlet.FilterRegistrationBean:258] localhost-startStop-1cid - Mapping filter: 'webRequestLoggingFilter' to: [/*]
2019-10-05 16:28:35.181 [localhost-startStop-1] INFO  [org.springframework.boot.web.servlet.FilterRegistrationBean:258] localhost-startStop-1cid - Mapping filter: 'authorizedLogbookFilter' to: [/*]
2019-10-05 16:28:35.181 [localhost-startStop-1] INFO  [org.springframework.boot.web.servlet.FilterRegistrationBean:258] localhost-startStop-1cid - Mapping filter: 'applicationContextIdFilter' to: [/*]
2019-10-05 16:28:35.181 [localhost-startStop-1] INFO  [org.springframework.boot.web.servlet.ServletRegistrationBean:190] localhost-startStop-1cid - Mapping servlet: 'dispatcherServlet' to [/]
2019-10-05 16:28:46.101 [main] WARN  [com.netflix.config.sources.URLConfigurationSource:121] maincid - No URLs will be polled as dynamic configuration sources.
2019-10-05 16:28:46.102 [main] INFO  [com.netflix.config.sources.URLConfigurationSource:122] maincid - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2019-10-05 16:28:46.123 [main] INFO  [com.netflix.config.DynamicPropertyFactory:281] maincid - DynamicPropertyFactory is initialized with configuration sources: com.netflix.config.ConcurrentCompositeConfiguration@1af5dbc9
2019-10-05 16:28:54.162 [main] INFO  [org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/]:179] maincid - jolokia: No access restrictor found, access to any MBean is allowed
2019-10-05 16:28:55.947 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter:534] maincid - Looking for @ControllerAdvice: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@25ef3405: startup date [Sat Oct 05 16:28:20 CST 2019]; parent: org.springframework.context.annotation.AnnotationConfigApplicationContext@2b6baa12
2019-10-05 16:28:57.085 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/index1]}" onto public java.util.List<org.springframework.cloud.client.ServiceInstance> com.mooc.house.api.ApiGatewayApplication.getReister()
2019-10-05 16:28:57.092 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/agency/agentDetail]}" onto public java.lang.String com.mooc.house.api.controller.AgencyController.agentDetail(java.lang.Long,org.springframework.ui.ModelMap)
2019-10-05 16:28:57.093 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/agency/agentList]}" onto public java.lang.String com.mooc.house.api.controller.AgencyController.agentList(java.lang.Integer,java.lang.Integer,org.springframework.ui.ModelMap)
2019-10-05 16:28:57.093 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/agency/list]}" onto public java.lang.String com.mooc.house.api.controller.AgencyController.agencyList(org.springframework.ui.ModelMap)
2019-10-05 16:28:57.094 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/agency/agentMsg]}" onto public java.lang.String com.mooc.house.api.controller.AgencyController.agentMsg(java.lang.Long,java.lang.String,java.lang.String,java.lang.String,org.springframework.ui.ModelMap)
2019-10-05 16:28:57.095 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/agency/create]}" onto public java.lang.String com.mooc.house.api.controller.AgencyController.agencyCreate()
2019-10-05 16:28:57.095 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/agency/submit]}" onto public java.lang.String com.mooc.house.api.controller.AgencyController.agencySubmit(com.mooc.house.api.model.Agency)
2019-10-05 16:28:57.096 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/agency/agencyDetail]}" onto public java.lang.String com.mooc.house.api.controller.AgencyController.agencyDetail(java.lang.Integer,org.springframework.ui.ModelMap)
2019-10-05 16:28:57.097 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/blog/list],methods=[POST || GET]}" onto public java.lang.String com.mooc.house.api.controller.BlogController.list(java.lang.Integer,java.lang.Integer,com.mooc.house.api.model.Blog,org.springframework.ui.ModelMap)
2019-10-05 16:28:57.098 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/blog/detail],methods=[POST || GET]}" onto public java.lang.String com.mooc.house.api.controller.BlogController.blogDetail(int,org.springframework.ui.ModelMap)
2019-10-05 16:28:57.101 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/comment/leaveComment]}" onto public java.lang.String com.mooc.house.api.controller.CommentController.leaveComment(java.lang.String,java.lang.Long,org.springframework.ui.ModelMap)
2019-10-05 16:28:57.102 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/comment/leaveBlogComment]}" onto public java.lang.String com.mooc.house.api.controller.CommentController.leaveBlogComment(java.lang.String,java.lang.Integer,org.springframework.ui.ModelMap)
2019-10-05 16:28:57.109 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/error/404]}" onto public java.lang.String com.mooc.house.api.controller.ErrorController.error404(javax.servlet.http.HttpServletRequest,org.springframework.ui.ModelMap)
2019-10-05 16:28:57.110 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/error/400]}" onto public java.lang.String com.mooc.house.api.controller.ErrorController.error400(javax.servlet.http.HttpServletRequest,org.springframework.ui.ModelMap)
2019-10-05 16:28:57.111 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/error/403]}" onto public java.lang.String com.mooc.house.api.controller.ErrorController.error403(javax.servlet.http.HttpServletRequest,org.springframework.ui.ModelMap)
2019-10-05 16:28:57.114 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[]}" onto public java.lang.String com.mooc.house.api.controller.HomepageController.index(org.springframework.ui.ModelMap)
2019-10-05 16:28:57.115 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/index]}" onto public java.lang.String com.mooc.house.api.controller.HomepageController.accountsRegister(org.springframework.ui.ModelMap)
2019-10-05 16:28:57.122 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/house/toAdd],methods=[POST || GET]}" onto public java.lang.String com.mooc.house.api.controller.HouseController.toAdd(org.springframework.ui.ModelMap)
2019-10-05 16:28:57.123 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/house/list],methods=[POST || GET]}" onto public java.lang.String com.mooc.house.api.controller.HouseController.houseList(java.lang.Integer,java.lang.Integer,com.mooc.house.api.model.House,org.springframework.ui.ModelMap)
2019-10-05 16:28:57.123 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/house/detail],methods=[POST || GET]}" onto public java.lang.String com.mooc.house.api.controller.HouseController.houseDetail(long,org.springframework.ui.ModelMap)
2019-10-05 16:28:57.124 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/house/add],methods=[POST || GET]}" onto public java.lang.String com.mooc.house.api.controller.HouseController.doAdd(com.mooc.house.api.model.House)
2019-10-05 16:28:57.124 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/house/unbookmark],methods=[POST || GET]}" onto public com.mooc.house.api.common.ResultMsg com.mooc.house.api.controller.HouseController.unbookmark(java.lang.Long,org.springframework.ui.ModelMap)
2019-10-05 16:28:57.125 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/house/rating],methods=[POST || GET]}" onto public com.mooc.house.api.common.ResultMsg com.mooc.house.api.controller.HouseController.houseRate(java.lang.Double,java.lang.Long)
2019-10-05 16:28:57.126 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/house/ownlist],methods=[POST || GET]}" onto public java.lang.String com.mooc.house.api.controller.HouseController.ownlist(com.mooc.house.api.model.House,com.mooc.house.api.common.PageParams,org.springframework.ui.ModelMap)
2019-10-05 16:28:57.127 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/house/del],methods=[POST || GET]}" onto public java.lang.String com.mooc.house.api.controller.HouseController.delsale(java.lang.Long,java.lang.String)
2019-10-05 16:28:57.127 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/house/bookmarked],methods=[POST || GET]}" onto public java.lang.String com.mooc.house.api.controller.HouseController.bookmarked(com.mooc.house.api.model.House,com.mooc.house.api.common.PageParams,org.springframework.ui.ModelMap)
2019-10-05 16:28:57.128 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/house/bookmark],methods=[POST || GET]}" onto public com.mooc.house.api.common.ResultMsg com.mooc.house.api.controller.HouseController.bookmark(java.lang.Long,org.springframework.ui.ModelMap)
2019-10-05 16:28:57.128 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/house/leaveMsg],methods=[POST || GET]}" onto public java.lang.String com.mooc.house.api.controller.HouseController.houseMsg(com.mooc.house.api.model.UserMsg)
2019-10-05 16:28:57.130 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/accounts/profile],methods=[POST || GET]}" onto public java.lang.String com.mooc.house.api.controller.UserController.profile(org.springframework.ui.ModelMap)
2019-10-05 16:28:57.130 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/accounts/reset]}" onto public java.lang.String com.mooc.house.api.controller.UserController.reset(java.lang.String,org.springframework.ui.ModelMap)
2019-10-05 16:28:57.130 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/accounts/verify]}" onto public java.lang.String com.mooc.house.api.controller.UserController.verify(java.lang.String)
2019-10-05 16:28:57.131 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/accounts/remember]}" onto public java.lang.String com.mooc.house.api.controller.UserController.remember(java.lang.String,org.springframework.ui.ModelMap)
2019-10-05 16:28:57.131 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/accounts/changePassword]}" onto public java.lang.String com.mooc.house.api.controller.UserController.changePassword(java.lang.String,java.lang.String,java.lang.String,java.lang.String,org.springframework.ui.ModelMap)
2019-10-05 16:28:57.132 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/accounts/profileSubmit],methods=[POST || GET]}" onto public java.lang.String com.mooc.house.api.controller.UserController.profileSubmit(javax.servlet.http.HttpServletRequest,com.mooc.house.api.model.User,org.springframework.ui.ModelMap)
2019-10-05 16:28:57.132 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/accounts/signin],methods=[POST || GET]}" onto public java.lang.String com.mooc.house.api.controller.UserController.loginSubmit(javax.servlet.http.HttpServletRequest)
2019-10-05 16:28:57.132 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/accounts/register],methods=[POST || GET]}" onto public java.lang.String com.mooc.house.api.controller.UserController.accountsSubmit(com.mooc.house.api.model.User,org.springframework.ui.ModelMap)
2019-10-05 16:28:57.133 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/accounts/logout]}" onto public java.lang.String com.mooc.house.api.controller.UserController.logout(javax.servlet.http.HttpServletRequest)
2019-10-05 16:28:57.133 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/accounts/resetSubmit],methods=[POST || GET]}" onto public java.lang.String com.mooc.house.api.controller.UserController.resetSubmit(javax.servlet.http.HttpServletRequest,com.mooc.house.api.model.User)
